code,name,country
48614772,Poland OLO,Poland
50324081,El Salvador CTE On Net,El Salvador
94513,Sri Lanka SLT,Sri Lanka
6355261,Philippines Bayantel,Philippines
27571100,South Africa Premium,South Africa
35125912,Portugal OLO,Portugal
4844747,Poland OLO,Poland
4881474,Poland OLO,Poland
329298,Belgium OLO,Belgium
4815645,Poland OLO,Poland
55387,Brazil Mobile - Other Carriers,Brazil
3567210,Malta Mobile - GoMobile,Malta
18096333,Dominican Republic Santo Domingo,Dominican Republic
9113312,India BSNL Onnet,India
44207906,United Kingdom Verizon On Net,United Kingdom
35160093,Portugal OLO,Portugal
447427,United Kingdom Mobile - Hutchison 3G,United Kingdom
9178549,India Mobile - Other Carriers,India
74856,Russia Zone 2,Russia
48531,Poland Mobile - P4,Poland
479604,Norway Mobile - Telenor,Norway
329331,Belgium Telenet,Belgium
5196379,Peru Mobile - Movistar,Peru
4814623,Poland TPSA,Poland
505890,Nicaragua Mobile - Claro,Nicaragua
328751,Belgium OLO,Belgium
3595185,Bulgaria OLO,Bulgaria
48632237,Poland OLO,Poland
389254,Macedonia Cosmofone Geographical,Macedonia
4871888,Poland OLO,Poland
187640,Jamaica Mobile - Digicel,Jamaica
441403564,United Kingdom Verizon On Net,United Kingdom
73460,Russia Zone 3,Russia
9184080,India Mobile - Other Carriers,India
852906,Hong Kong Mobile,Hong Kong
61424,Australia Mobile - Vodafone,Australia
234805,Nigeria Mobile - Globacom,Nigeria
9181969,India Mobile - Other Carriers,India
4825740,Poland OLO,Poland
918235,India Mobile - Other Carriers,India
59669695,Martinique Mobile - Digicel,Martinique
50326270,El Salvador CTE On Net,El Salvador
48468931,Poland OLO,Poland
97092,Palestine Israel Fixed Network,Palestine
3869807,Slovenia Special,Slovenia
4876746,Poland OLO,Poland
4871756,Poland OLO,Poland
35984319,Bulgaria OLO,Bulgaria
50488,Honduras Mobile - Digicel,Honduras
59372894,Ecuador ETAPA,Ecuador
18092484,Dominican Republic Mobile - Verizon,Dominican Republic
517327,Peru High,Peru
5032559,El Salvador Mobile - Digicel,El Salvador
55181,Brazil Sao Paulo State (all Cities)/Sao Paulo State Other Cities,Brazil
55333521,Brazil Governador Validates On Net,Brazil
48957498,Poland OLO,Poland
519845,Peru Mobile - Movistar,Peru
575397,Colombia Barranquilla,Colombia
9054288,Turkey North Cyprus Mobile,Turkey
3873285,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
2379,Cameroon Mobile - Orange,Cameroon
4891579,Poland TPSA,Poland
52988,Mexico NEA2,Mexico
4075,Romania Mobile - Orange,Romania
91918,India Mobile - BSNL,India
9182570,India Mobile - Other Carriers,India
48483333,Poland TPSA,Poland
1876995,Jamaica Mobile - CWJ,Jamaica
4862500,Poland OLO,Poland
1809264,Dominican Republic Mobile - Verizon,Dominican Republic
521768,Mexico Not Equal Access II Mobile,Mexico
1876506,Jamaica Mobile - Digicel,Jamaica
458145,Denmark Mobile - Telenor,Denmark
48146402,Poland OLO,Poland
51538,Peru Rural,Peru
5722561,Colombia Cali,Colombia
59390,Ecuador Mobile - Porta,Ecuador
50323228,El Salvador Salnet,El Salvador
502568,Guatemala Mobile - Telefonica,Guatemala
821072,South Korea Mobile - KTF,South Korea
5026623,Guatemala Mobile - PCS,Guatemala
458187,Denmark Mobile - Telenor,Denmark
59069026,Guadeloupe Mobile - Other Carriers,Guadeloupe
4814625,Poland TPSA,Poland
5718251,Colombia LEX,Colombia
3516093,Portugal Mobile - Optimus,Portugal
632935,Philippines PLDT,Philippines
48655373,Poland TPSA,Poland
21896,Libya Mobile,Libya
48525158,Poland OLO,Poland
74822,Russia Zone 1/Zone 1 Tver,Russia
4858782,Poland OLO,Poland
2995,Greenland Mobile,Greenland
48177776,Poland OLO,Poland
346311,Spain Mobile - Orange,Spain
37065,Lithuania Mobile - Bite,Lithuania
9186598,India Mobile - Aircel,India
576737,Colombia Armenia,Colombia
821037,South Korea Mobile - SKT,South Korea
5718215,Colombia Bogota,Colombia
50322832,El Salvador Salnet,El Salvador
9132162,India BSNL Onnet,India
48825757,Poland TPSA,Poland
3873823,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
3712277,Latvia Mobile - Baltija,Latvia
4213239,Slovakia Orange,Slovakia
55217,Brazil Mobile - Other Carriers,Brazil
919770,India Mobile - Other Carriers,India
447818,United Kingdom Mobile - Vodafone,United Kingdom
48875235,Poland OLO,Poland
467190006,Sweden Mobile - Other Carriers,Sweden
919583,India Mobile - Other Carriers,India
35125110,Portugal OLO,Portugal
48158479,Poland OLO,Poland
9189857,India Mobile - BSNL,India
3716778,Latvia OLO,Latvia
4894357,Poland TPSA,Poland
4869957,Poland Mobile - Plus,Poland
4844648,Poland TPSA,Poland
507856,Panama OLO,Panama
48185214,Poland OLO,Poland
33660,France Mobile - Bouygues Telecom,France
67785,Solomon Islands Mobile,Solomon
48665,Poland Mobile - Plus,Poland
99651,Kyrgyzstan Mobile - Other Carriers,Kyrgyzstan
4895308,Poland TPSA,Poland
4676662,Sweden Mobile - Other Carriers,Sweden
1829725,Dominican Republic Mobile - Orange,Dominican Republic
62867,Indonesia Mobile - Other Carriers,Indonesia
48178755,Poland TPSA,Poland
48632628,Poland TPSA,Poland
1868707,Trinidad and Tobago Mobile - Other Carriers,Trinidad and Tobago
4844736,Poland OLO,Poland
9186228,India Mobile - Other Carriers,India
4885738,Poland TPSA,Poland
578765,Colombia LEX,Colombia
5042665,Honduras Hondutel On Net,Honduras
4885730,Poland TPSA,Poland
50323306,El Salvador CTE On Net,El Salvador
4877433,Poland TPSA,Poland
85569,Cambodia Mobile - Other Carriers,Cambodia
447437,United Kingdom Mobile - Vodafone,United Kingdom
3593917,Bulgaria OLO,Bulgaria
48343994,Poland OLO,Poland
35126800,Portugal OLO,Portugal
474655,Norway Mobile - Network Norway,Norway
48896144,Poland OLO,Poland
509280,Haiti Mobile - Digicel,Haiti
5769145,Colombia LEX,Colombia
48586006,Poland OLO,Poland
50224614,Guatemala TelGua,Guatemala
48222631,Poland OLO,Poland
48412783,Poland OLO,Poland
251935,Ethiopia Mobile - Addis Ababa Mobile,Ethiopia
4863804,Poland TPSA,Poland
94813,Sri Lanka SLT,Sri Lanka
39339,Italy Mobile - TIM,Italy
4822623,Poland TPSA,Poland
33698,France Mobile - Bouygues Telecom,France
441476901,United Kingdom Verizon On Net,United Kingdom
44800,United Kingdom Freephone,United Kingdom
521635,Mexico Not Equal Access II Mobile,Mexico
45510,Denmark Mobile - TDC Mobil,Denmark
9178610,India Mobile - Other Carriers,India
474672,Norway Mobile - Other Carriers,Norway
9185828,India Mobile - Bharti,India
35127401,Portugal OLO,Portugal
251927,Ethiopia Mobile - Other Carriers,Ethiopia
795192,Russia Mobile - Rostelecom,Russia
48173070,Poland OLO,Poland
48585611,Poland TPSA,Poland
4844715,Poland OLO,Poland
88017,Bangladesh Mobile - Grameen,Bangladesh
230525,Mauritius Mobile,Mauritius
5719243,Colombia LEX,Colombia
321075,Belgium OLO,Belgium
3869805,Slovenia Special,Slovenia
48134436,Poland TPSA,Poland
9113432,India BSNL Onnet,India
48823070,Poland OLO,Poland
35124311,Portugal OLO,Portugal
4856688,Poland TPSA,Poland
38269,Montenegro Mobile - PROMONTE,Montenegro
3873580,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
48292347,Poland OLO,Poland
447925,United Kingdom Mobile - O2,United Kingdom
322323,Belgium OLO,Belgium
50727,Panama Panama City,Panama
79974,Russia Mobile - Megafon,Russia
48333334,Poland OLO,Poland
87033,Inmarsat B Voice,Inmarsat
519943,Peru Mobile - Claro,Peru
4214639,Slovakia Orange,Slovakia
78362,Russia Zone 1,Russia
571895,Colombia LEX,Colombia
4848621,Poland TPSA,Poland
230428,Mauritius Mobile,Mauritius
5718720,Colombia LEX,Colombia
50326415,El Salvador Mobile - CTE Personal,El Salvador
558299,Brazil Mobile - TIM,Brazil
919651,India Mobile - Bharti,India
48413500,Poland TPSA,Poland
1809214,Dominican Republic Mobile - Verizon,Dominican Republic
62833,Indonesia Mobile - Other Carriers,Indonesia
48523633,Poland TPSA,Poland
1809683,Dominican Republic Santo Domingo,Dominican Republic
50323429,El Salvador Mobile - Digicel,El Salvador
574924,Colombia LEX,Colombia
4858673,Poland TPSA,Poland
916572,India BSNL Onnet,India
48343766,Poland OLO,Poland
632231,Philippines PLDT,Philippines
855,Cambodia Proper,Cambodia
4855803,Poland TPSA,Poland
371225,Latvia Mobile - Bite,Latvia
4832338,Poland TPSA,Poland
9186948,India Mobile - Other Carriers,India
502307,Guatemala Mobile - Comcel,Guatemala
3717887,Latvia NGN,Latvia
1809901,Dominican Republic Mobile - Orange,Dominican Republic
3584322,Finland Mobile - Other Carriers,Finland
48158658,Poland TPSA,Poland
48134721,Poland OLO,Poland
50322801,El Salvador CTE On Net,El Salvador
9185069,India Mobile - Other Carriers,India
554988,Brazil Mobile - Claro,Brazil
502577,Guatemala Mobile - Comcel,Guatemala
55576,Brazil Mobile - Other Carriers,Brazil
4832,Poland Katowice,Poland
52327,Mexico NEA2,Mexico
321697,Belgium OLO,Belgium
57755,Colombia LEX,Colombia
776,Kazakhstan Proper,Kazakhstan
47599,Norway Mobile - Netcom,Norway
37069747,Lithuania Mobile - Omnitel,Lithuania
7964,Russia Mobile - Beeline,Russia
48717266,Poland OLO,Poland
4876756,Poland OLO,Poland
4858562,Poland TPSA,Poland
35541,Albania Tirane,Albania
99873279,Uzbekistan Mobile,Uzbekistan
519494,Peru Mobile - Movistar,Peru
37367,Moldova Mobile - Moldtelecom,Moldova
22668,Burkina Faso Mobile - Telecel,Burkina Faso
48486744,Poland TPSA,Poland
48123434,Poland OLO,Poland
27210134,South Africa Premium,South Africa
7851,Russia Zone 1,Russia
3894654,Macedonia Cosmofone Geographical,Macedonia
73437,Russia Zone 3,Russia
33516,France CLEC,France
48856796,Poland OLO,Poland
5914410,Bolivia Cochabamba,Bolivia
2712942,South Africa NGN,South Africa
59144883,Bolivia Cochabamba,Bolivia
52356,Mexico Equal Access,Mexico
94383,Sri Lanka SLT,Sri Lanka
5022243,Guatemala Mobile - PCS,Guatemala
479623,Norway Mobile - Telenor,Norway
1519,Canada 519 Ontario,Canada
2711537,South Africa NGN,South Africa
4823801,Poland TPSA,Poland
48818227,Poland TPSA,Poland
48797,Poland Mobile - Orange,Poland
9189658,India Mobile - Other Carriers,India
447525,United Kingdom Mobile - O2,United Kingdom
30692,Greece Mobile - Other Carriers,Greece
632530,Philippines PLDT,Philippines
52288,Mexico Equal Access,Mexico
8869313,Taiwan Mobile FET,Taiwan
3069606,Greece Mobile - Other Carriers,Greece
55437,Brazil Mobile - Other Carriers,Brazil
328635,Belgium OLO,Belgium
27871851,South Africa Premium,South Africa
48776843,Poland OLO,Poland
24997,Sudan Mobile - Gemtel,Sudan
22375,Mali Mobile - Orange,Mali
48767512,Poland TPSA,Poland
22892,Togo Mobile - Togocel,Togo
479980,Norway Mobile - Other Carriers,Norway
62823,Indonesia Mobile - Telkomsel,Indonesia
99862211,Uzbekistan Mobile,Uzbekistan
1829598,Dominican Republic Mobile - Orange,Dominican Republic
919757,India Mobile - BSNL,India
479494,Norway Mobile - Other Carriers,Norway
257,Burundi Proper,Burundi
1809316,Dominican Republic Mobile - Centennial,Dominican Republic
48768373,Poland TPSA,Poland
917386,India Mobile - Other Carriers,India
21111,South Sudan Mobile - Sudatel,South Sudan
519491,Peru Mobile - Claro,Peru
328275,Belgium OLO,Belgium
48616722,Poland OLO,Poland
9185390,India Mobile - Other Carriers,India
447876,United Kingdom Mobile - Vodafone,United Kingdom
3598179,Bulgaria OLO,Bulgaria
1829640,Dominican Republic Mobile - Orange,Dominican Republic
7843,Russia Zone 4,Russia
73513,Russia Zone 3,Russia
48413000,Poland TPSA,Poland
5042560,Honduras Hondutel On Net,Honduras
4869963,Poland Mobile - Other Carriers,Poland
1345925,Cayman Islands Mobile - Other Carriers,Cayman Islands
919711,India Mobile - Other Carriers,India
556381,Brazil Mobile - TIM,Brazil
445588,United Kingdom VOIP,United Kingdom
48167324,Poland OLO,Poland
479870,Norway Mobile - Other Carriers,Norway
3873051,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
65,Singapore Proper,Singapore
182946,Dominican Republic Mobile - Verizon,Dominican Republic
456140,Denmark Mobile - TDC Mobil,Denmark
8180361,Japan Mobile - Softbank Mobile,Japan
35125405,Portugal OLO,Portugal
48297680,Poland TPSA,Poland
48896448,Poland TPSA,Poland
48447813,Poland TPSA,Poland
5199823,Peru Mobile - Nextel,Peru
59374078,Ecuador ETAPA,Ecuador
5032253,El Salvador CTE On Net,El Salvador
521694,Mexico Not Equal Access II Mobile,Mexico
1829278,Dominican Republic Mobile - Orange,Dominican Republic
50324501,El Salvador CTE On Net,El Salvador
7902157,Russia Mobile - Other Carriers,Russia
3351,France CLEC,France
48483215,Poland TPSA,Poland
48544152,Poland OLO,Poland
3716548,Latvia OLO,Latvia
24825,Seychelles Mobile,Seychelles
326175,Belgium OLO,Belgium
35123211,Portugal OLO,Portugal
48834143,Poland OLO,Poland
5032282,El Salvador CTE On Net,El Salvador
4474390,United Kingdom Mobile - Other Carriers,United Kingdom
1829427,Dominican Republic Mobile - Verizon,Dominican Republic
9141,India Tamil Nadu II,India
48184763,Poland TPSA,Poland
4877,Poland Region 2 (Katowice),Poland
34647,Spain Mobile - Vodafone,Spain
5196779,Peru Mobile - Movistar,Peru
18097937,Dominican Republic Santo Domingo,Dominican Republic
487281,Poland Mobile - Era,Poland
505855,Nicaragua Mobile - Movistar,Nicaragua
48257532,Poland OLO,Poland
94667,Sri Lanka WLL,Sri Lanka
4854412,Poland OLO,Poland
48768550,Poland TPSA,Poland
50326274,El Salvador CTE On Net,El Salvador
67668,Tonga Mobile,Tonga
375291,Belarus Mobile - Velcom,Belarus
3873070,Bosnia and Herzegovina Mostar,Bosnia and Herzegovina
99879744,Uzbekistan Mobile,Uzbekistan
48914262,Poland TPSA,Poland
593728951,Ecuador ETAPA,Ecuador
50324413,El Salvador CTE On Net,El Salvador
48768888,Poland OLO,Poland
35125910,Portugal OLO,Portugal
48185303,Poland OLO,Poland
5026633,Guatemala TelGua,Guatemala
1829308,Dominican Republic Mobile - Orange,Dominican Republic
519627,Peru Mobile - Claro,Peru
474112,Norway Mobile - Other Carriers,Norway
9188138,India Mobile - Other Carriers,India
50323844,El Salvador CTE On Net,El Salvador
4475718,United Kingdom Mobile - Other Carriers,United Kingdom
521317,Mexico Mobile - Equal Access 2,Mexico
7388,Russia Zone 3,Russia
479238,Norway Mobile - Other Carriers,Norway
1829731,Dominican Republic Mobile - Orange,Dominican Republic
48717377,Poland OLO,Poland
4833826,Poland TPSA,Poland
5025914,Guatemala Mobile - PCS,Guatemala
48767521,Poland OLO,Poland
521551,Mexico Mobile - Big 3,Mexico
50323610,El Salvador CTE On Net,El Salvador
562619,Chile Rural,Chile
35126108,Portugal OLO,Portugal
4812388,Poland TPSA,Poland
507680,Panama Mobile - CWP,Panama
35389,Ireland Mobile - Other Carriers,Ireland
4850,Poland Mobile - Orange,Poland
576342,Colombia Pereira,Colombia
668,Thailand Mobile,Thailand
1829471,Dominican Republic Mobile - Verizon,Dominican Republic
50323014,El Salvador Mobile - CTE Personal,El Salvador
905429,Turkey Mobile - Vodafone,Turkey
52355,Mexico NEA2,Mexico
1829991,Dominican Republic Mobile - Verizon,Dominican Republic
9178558,India Mobile - Other Carriers,India
593723904,Ecuador ETAPA,Ecuador
48323328,Poland TPSA,Poland
48343764,Poland OLO,Poland
4883801,Poland TPSA,Poland
78356,Russia Zone 2,Russia
575685,Colombia LEX,Colombia
632640,Philippines PLDT,Philippines
50323800,El Salvador Mobile - Telefonica,El Salvador
521728,Mexico Mobile - Equal Access 2,Mexico
48556494,Poland OLO,Poland
4889647,Poland TPSA,Poland
48862613,Poland TPSA,Poland
336403,France Mobile - Orange,France
182953049,Dominican Republic Santo Domingo,Dominican Republic
507659,Panama Mobile - Telefonica,Panama
503797,El Salvador Mobile - Digicel,El Salvador
5042691,Honduras Hondutel On Net,Honduras
187649,Jamaica Mobile - Digicel,Jamaica
1809475,Dominican Republic Santo Domingo,Dominican Republic
4843678,Poland TPSA,Poland
989,Iran Mobile,Iran
48672669,Poland TPSA,Poland
9186810,India Mobile - Other Carriers,India
48846965,Poland TPSA,Poland
48655380,Poland TPSA,Poland
44203425,United Kingdom Verizon On Net,United Kingdom
634488,Philippines PLDT,Philippines
1767225,Dominica Mobile - Other Carriers,Dominica
447749,United Kingdom Mobile - O2,United Kingdom
9175872,India Mobile - BSNL,India
483969,Poland OLO,Poland
27310130,South Africa Premium,South Africa
483235,Poland TPSA,Poland
847116,Vietnam Mobile - Viettel,Vietnam
9183809,India Mobile - Other Carriers,India
2785054,South Africa Mobile - Vodacom,South Africa
35990033,Bulgaria Special Services,Bulgaria
459157,Denmark Mobile - Other Carriers,Denmark
571839,Colombia LEX,Colombia
1345550,Cayman Islands Mobile - Digicel,Cayman Islands
571890,Colombia LEX,Colombia
467243,Sweden Mobile - Other Carriers,Sweden
99872363,Uzbekistan Mobile,Uzbekistan
34689,Spain Mobile - Telefonica,Spain
919927,India Mobile - Other Carriers,India
48627336,Poland TPSA,Poland
325573,Belgium OLO,Belgium
1876508,Jamaica Mobile - Digicel,Jamaica
18092438,Dominican Republic Santo Domingo,Dominican Republic
48123573,Poland OLO,Poland
85621,Laos Vientiane,Laos
27870800,South Africa Premium,South Africa
48343400,Poland OLO,Poland
5032270,El Salvador CTE On Net,El Salvador
919014,India Mobile - Other Carriers,India
4867255,Poland TPSA,Poland
48295973,Poland TPSA,Poland
94768,Sri Lanka Mobile - MTN,Sri Lanka
48178751,Poland TPSA,Poland
915712,India BSNL Onnet,India
5782497,Colombia LEX,Colombia
3364168,France Mobile - SFR,France
35123802,Portugal OLO,Portugal
1849806,Dominican Republic Mobile - Orange,Dominican Republic
918651,India Mobile - Other Carriers,India
321670,Belgium OLO,Belgium
187624,Jamaica Mobile - Digicel,Jamaica
3873024,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
474749,Norway Mobile - Other Carriers,Norway
1829280,Dominican Republic Mobile - Verizon,Dominican Republic
44179845,United Kingdom Verizon On Net,United Kingdom
79974457,Russia Mobile - Other Carriers,Russia
46701990,Sweden Mobile - Telenor,Sweden
48544411,Poland OLO,Poland
521454,Mexico Not Equal Access II Mobile,Mexico
50324085,El Salvador CTE On Net,El Salvador
632258,Philippines PLDT,Philippines
27879453,South Africa Premium,South Africa
995770,Georgia Mobile - Other Carriers,Georgia
9168522,India BSNL Onnet,India
50322855,El Salvador Mobile - Digicel,El Salvador
46724008,Sweden Mobile - Other Carriers,Sweden
48172219,Poland OLO,Poland
48413719,Poland TPSA,Poland
558499,Brazil Mobile - TIM,Brazil
50324536,El Salvador CTE On Net,El Salvador
48166730,Poland TPSA,Poland
6354836,Philippines PLDT,Philippines
4815879,Poland TPSA,Poland
52245,Mexico NEA2,Mexico
34626,Spain Mobile - Telefonica,Spain
7928,Russia Mobile - Megafon,Russia
1829970,Dominican Republic Mobile - Orange,Dominican Republic
74731,Russia Zone 2,Russia
48243833,Poland OLO,Poland
1809858,Dominican Republic Mobile - Orange,Dominican Republic
9182838,India Mobile - Other Carriers,India
4852336,Poland TPSA,Poland
4891333,Poland OLO,Poland
59669685,Martinique Mobile - Orange,Martinique
48913584,Poland OLO,Poland
918825,India Mobile - Other Carriers,India
37165153,Latvia NGN,Latvia
4817746,Poland OLO,Poland
917380,India Mobile - BSNL,India
507244,Panama Panama City,Panama
632331,Philippines PLDT,Philippines
4525980,Denmark Mobile - Telenor,Denmark
23256,Sierra Leone Mobile - Other Carriers,Sierra
5118,Peru Rural,Peru
474840,Norway Mobile - Netcom,Norway
